,pc1,pc2,pc3,pc4,pc5,pc6,url,MA%
0,2.5749171039288963,-0.6838863099630024,0.6447548259912581,0.9298583011381251,-0.13535414487898534,-0.23334499823522073,i_ref_size10_400-H-6mm-4000x07_4_3.png,0.046726226806640625
1,-6.202168044929185,0.7860802346232308,0.26557935567553154,0.8170244259706865,-0.2747759896562928,0.14396731529750684,i_ref_size12_400_H-6mm-4000x11_3_3.png,0.02203369140625
2,0.8049614693713931,-0.7112414666764515,0.7415360145659137,-0.612444052702881,0.005892009776512533,0.054611699324046505,i_ref_size10_400-H-6mm-4000x07_7_6.png,0.0386199951171875
3,-0.17817977013107317,-0.5354424381476173,-0.014815279594342562,1.0746403694896578,-0.2671198516570671,-0.12683901434327086,i_ref_size11_400_H-9mm-4000x11_7_4.png,0.036006927490234375
4,6.034000070710732,0.9037776432057002,-0.7088171320428784,-0.16869034647075434,0.05392764922120921,-0.041051062223009534,i_ref_size10_400-H-6mm-4000x07_2_5.png,0.05989837646484375
5,7.293923704338902,-1.0659039744924248,-0.8050363746240552,1.7655846355757447,-0.5159151695780859,-0.11696049200547068,i_ref_size10_400-H-6mm-4000x07_4_6.png,0.0576171875
6,-2.763098705603161,-0.12293178054156184,-0.8604444576892584,0.5305746641375743,0.13932251132599666,0.25520265674818576,i_ref_size11_400_H-6mm-4000x06_1_4.png,0.02565765380859375
7,-1.428264301401423,0.3338390552982854,-1.1943376018598186,-0.07354793635138977,0.3545903979514559,0.03835853902456273,i_ref_size11_400_H-9mm-4000x11_3_2.png,0.030483245849609375
8,3.0552382109469876,0.04057017864790122,-1.7986702825241359,-0.903085003597938,0.3532372445636707,-0.41834715152183133,i_ref_size11_400_H-6mm-4000x06_6_4.png,0.041011810302734375
9,8.903402070595932,-1.2429489609707758,1.6377151054022872,0.3711034881573605,0.5446854636183166,-0.21990127330423292,i_ref_size10-400-01-H-9mm-4000x12_7_4.png,0.06872177124023438
10,6.293403813278123,1.0078798070183326,-0.24561253700302965,1.3074639590213832,0.02603689316759211,0.3875290970574279,i_ref_size10_400-H-9mm-4000x11_1_4.png,0.06516265869140625
11,5.419337161967877,0.9372083316540709,0.030462707826462317,0.2725174887817531,0.21898714313961887,0.10040395392854776,i_ref_size11_400_H-9mm-4000x11_1_5.png,0.061199188232421875
12,4.505501921140227,1.0573851965254388,0.22059067250275,0.3468925204808066,-0.12730684684769145,-0.03032736772204694,i_ref_size11_400_H-9mm-4000x11_2_6.png,0.059112548828125
13,6.243797413697025,0.0682043123840304,-0.8273179957970526,-0.23838174587848732,0.05125193968013551,-0.12591395303082087,i_ref_size10_400-H-9mm-4000x11_7_2.png,0.05623626708984375
14,-8.92996985767183,0.3088736075557869,0.7067849254158416,0.1473475188581934,-0.08091615045553548,-0.04697077156489498,i_ref_size11_400_H-6mm-4000x06_8_6.png,0.01087188720703125
15,1.0991754593262506,-1.183854290336709,0.17154203915661892,0.5323170286361408,0.05592636419546139,-0.2073446088220538,i_ref_size10_400-H-6mm-4000x07_4_4.png,0.037319183349609375
16,6.6848547361188295,-1.6525017100234307,-0.39062319582195476,1.2833814513338093,0.010877631748528231,-0.3759287849861149,i_ref_size10_400-H-6mm-4000x07_6_3.png,0.053546905517578125
17,-6.531272629059749,-0.0801469768581907,0.4724974119724422,-0.34715299424211643,0.017140971932790617,-0.027343872548079705,i_ref_size12_400_H-6mm-4000x11_8_5.png,0.015869140625
18,-0.501157832548034,0.4322619620717856,-1.1103033724049074,-0.10897086457147365,0.1678828082024654,-0.14477670183686783,i_ref_size12_400_H-9mm-4000x16_5_6.png,0.034069061279296875
19,4.064490353639443,1.093190076925538,-0.3813673156281541,1.4675208356463167,-0.06124005764814211,0.3652376273772967,i_ref_size10_400-H-9mm-4000x11_3_3.png,0.057743072509765625
20,1.9931614166568346,0.33677778278011505,-0.5467471120751425,-0.12771727078630496,0.03123615016463928,-0.021502718992560583,i_ref_size2_400-V-9mm-4000x12_1_5.png,0.044101715087890625
21,-0.9915154766371642,-0.06213617674103411,-0.8878567851651225,-0.4722117214975986,0.3182627280336316,-0.43895564398918047,i_ref_size11_400_H-6mm-4000x06_5_2.png,0.030284881591796875
22,-11.659401241966906,0.666864415854198,0.6291072182686319,0.00704581242313045,-0.028108236120966364,0.029722296700974662,i_ref_size12_400_H-6mm-4000x11_6_6.png,0.00276947021484375
23,8.316779568964357,-1.3078283997051343,-0.2932374897338386,-0.109210128633619,-0.08843271402280646,0.4368828585218199,i_ref_size1_400-H-9mm-4000x13_4_3.png,0.05895233154296875
24,1.3648403413074826,-0.39807176948939654,-0.699149296492503,-0.06902084688829162,0.33901835195819174,-0.29848800981120155,i_ref_size11_400_H-6mm-4000x06_4_4.png,0.038150787353515625
25,2.7664973427604793,0.937618853993074,-0.6632162503203454,0.07979754407802622,-0.009739787039381652,0.04577344035943645,i_ref_size10-400-01-H-9mm-4000x12_7_1.png,0.049411773681640625
26,-2.878681407760906,0.3280014207117719,-0.40773939956533556,0.6575020346248329,-0.11013589063265031,0.17692007472591578,i_ref_size10_400-H-9mm-4000x11_2_3.png,0.02892303466796875
27,-11.908412150332879,0.660726370041002,0.6561866309065136,0.11874857399143478,-0.002292185125349161,0.00039712805586583107,i_ref_size12_400_H-6mm-4000x11_5_3.png,0.002162933349609375
28,-8.83301089848076,0.5338415624827809,0.145835564988886,0.037429587122966984,0.028164254512934587,-0.08108757037227124,i_ref_size2_400-V-9mm-4000x12_4_6.png,0.010341644287109375
29,-6.577058959000377,0.016584892263471103,0.21405503596054018,0.46159261487754183,-0.04084155038447037,-0.04424317402974852,i_ref_size11_400_H-6mm-4000x06_7_6.png,0.016544342041015625
30,-0.41029171547877435,-0.23361600814407216,-0.3476222137226997,-0.10450360108372701,0.06344763910767347,0.2343568829550434,i_ref_size11_400_H-9mm-4000x11_1_2.png,0.03387451171875
31,-1.6831832762906123,-0.4517556571208472,0.954901456539349,-0.259522755213588,-0.0664778635280865,-0.07991780898242054,i_ref_size2_400-V-9mm-4000x12_2_2.png,0.032314300537109375
32,-10.392446149823972,0.4215915974371356,0.6195623295984889,-0.03594299758617737,0.036787556053596404,0.1131456644720685,i_ref_size2_400-V-6mm-4000x11_7_6.png,0.005908966064453125
33,0.8504033839067496,-0.09462510721821481,-0.6359881450077817,-0.5539944109688513,-0.04559891603428197,0.024803924999135304,i_ref_size1_400-H-9mm-4000x13_7_6.png,0.03699493408203125
34,0.8437997555009331,-0.21824226259543184,-0.7571388293754224,-0.25850754281422517,0.09366828009474734,-0.38178558943468904,i_ref_size10_400-H-6mm-4000x07_2_4.png,0.0365753173828125
35,-4.516535119069945,0.12468339804049669,-0.5734928015403239,-0.17339781379402427,0.5139582378406918,-0.20957861910696923,i_ref_size11_400_H-6mm-4000x06_3_6.png,0.02072906494140625
36,7.030470442305389,-1.2994187212003525,0.24918430918950824,1.4423849534471196,-0.26174099443027593,-0.30408407248698216,i_ref_size1_400-H-9mm-4000x13_1_4.png,0.058712005615234375
37,10.5335547439887,1.8582569569950154,1.197406654520867,1.863782101856091,0.18327714404372655,0.17708713656634056,i_ref_size2_400-V-6mm-4000x11_5_2.png,0.0893707275390625
38,-4.237437506672891,-0.25410293564095837,-0.38460524366682874,0.5274098157972535,-0.10343401417324044,0.16808869282059732,i_ref_size12_400_H-6mm-4000x11_2_5.png,0.021305084228515625
39,3.544124553222617,-0.7098882007685711,0.1864958878351171,-0.1573450861050576,0.10114581364396602,-0.02942305820713074,i_ref_size1_400-H-6mm-4000x10_7_1.png,0.0468902587890625
40,-1.7771739212002784,0.12889322990456692,-0.6444622560446525,-0.14367020244008005,-0.024154674037099932,0.06884923402007545,i_ref_size1_400-H-9mm-4000x13_8_3.png,0.02982330322265625
41,3.308747602137767,0.39469482893646785,0.4514201110736587,0.9482832881042356,-0.16794449214516513,-0.05126502092574299,i_ref_size12_400_H-6mm-4000x11_3_4.png,0.05358123779296875
42,-5.134057005535554,0.18584512436157122,-0.12860540139471147,-0.42534681806991026,-0.09164840194428103,-0.25989951775174297,i_ref_size12_400_H-6mm-4000x11_7_3.png,0.01966094970703125
43,1.8539077178406658,-0.33281817986119094,-0.41242900067251664,-1.0725628867848653,-0.15310552293315413,-0.09146115258611495,i_ref_size11_400_H-9mm-4000x11_3_5.png,0.039196014404296875
44,2.5895800940971125,0.994910738847761,0.7368345719873033,1.6657424090456086,0.04270569354331238,0.23142450396293496,i_ref_size12_400_H-9mm-4000x16_2_1.png,0.056247711181640625
45,-4.384086838868778,0.5986898635478054,-0.15603963454167666,-0.015060325889284364,-0.014792794841297249,0.07798529437034922,i_ref_size2_400-V-9mm-4000x12_1_4.png,0.024829864501953125
46,2.8999976192547026,-0.24107535004768477,-0.6867534272959459,0.9478066174717926,-0.13600911498592538,0.10863095238800745,i_ref_size1_400-H-9mm-4000x13_2_3.png,0.0455474853515625
47,3.4515080075933193,0.33071192761627505,-1.4224756784153776,0.21199963008759742,0.2178443844630105,0.10132909894667175,i_ref_size1_400-H-9mm-4000x13_2_5.png,0.0467376708984375
48,4.208873514932044,1.3809890114181935,-1.3926174423535844,-0.23145140459845778,0.04012126066928316,0.11600678900604479,i_ref_size2_400-V-6mm-4000x11_7_2.png,0.0535125732421875
49,9.449722717992664,-1.1670727982563027,0.5471141556797239,0.6430171701560278,0.12473710233319889,-0.2052865271106548,i_ref_size2_400-V-9mm-4000x12_4_1.png,0.06756591796875
50,-7.646810329187667,0.31504403005557524,0.13441398204162522,-0.3119023482311286,0.004369576571395019,-0.12531197958806484,i_ref_size12_400_H-6mm-4000x11_4_2.png,0.01267242431640625
51,-7.159817809225571,0.3507053284292373,-0.11332131744035441,-0.07390346534208274,0.21805939250398515,-0.19770009098279553,i_ref_size12_400_H-9mm-4000x16_1_2.png,0.014225006103515625
